session_id,station_id,start_time,end_time,charge_time_hrs,kwh_total
2675,ST-010,2023-02-11 10:57:00,2023-02-11 14:18:42.866462048,3.36,19.34
2676,ST-001,2023-02-11 16:23:00,2023-02-11 19:31:14.291339159,3.14,14.15
2677,ST-001,2023-02-11 20:55:00,2023-02-11 22:39:06.998297963,1.74,4.76
2678,ST-003,2023-02-11 16:29:00,2023-02-11 20:20:18.868131914,3.86,15.35
2679,ST-014,2023-02-11 10:57:00,2023-02-11 14:06:26.730048126,3.16,13.69
2680,ST-008,2023-02-11 10:30:00,2023-02-11 14:13:00.865018746,3.72,17.38
2681,ST-001,2023-02-11 13:33:00,2023-02-11 16:40:45.270466798,3.13,15.14
2682,ST-007,2023-02-11 14:36:00,2023-02-11 18:02:59.315302808,3.45,18.64
2683,ST-007,2023-02-11 09:31:00,2023-02-11 11:02:35.109136240,1.53,5.41
2684,ST-006,2023-02-11 12:09:00,2023-02-11 13:18:05.477476474,1.15,1.68
2685,ST-005,2023-02-11 00:07:00,2023-02-11 02:27:30.702524834,2.34,17.26
2686,ST-012,2023-02-11 09:42:00,2023-02-11 12:22:47.582244727,2.68,7.4
2687,ST-001,2023-02-11 08:49:00,2023-02-11 11:02:45.845683211,2.23,9.26
2688,ST-003,2023-02-11 15:54:00,2023-02-11 17:59:44.674410932,2.1,9.33
2689,ST-004,2023-02-11 07:58:00,2023-02-11 08:40:04.439465071,0.7,5.03
2690,ST-012,2023-02-12 12:20:00,2023-02-12 13:20:05.091846684,1.0,9.39
2691,ST-012,2023-02-12 15:40:00,2023-02-12 19:28:24.320278303,3.81,13.88
2692,ST-011,2023-02-12 15:31:00,2023-02-12 18:09:19.159464811,2.64,12.69
2693,ST-009,2023-02-12 15:25:00,2023-02-12 17:19:59.770681173,1.92,9.48
2694,ST-009,2023-02-12 15:14:00,2023-02-12 18:09:06.469214114,2.92,14.77
2695,ST-006,2023-02-12 18:29:00,2023-02-12 20:56:32.900978320,2.46,11.31
2696,ST-010,2023-02-12 11:59:00,2023-02-12 12:52:51.644518031,0.9,5.43
2697,ST-006,2023-02-12 08:31:00,2023-02-12 11:37:02.341134920,3.1,17.94
2698,ST-008,2023-02-12 17:57:00,2023-02-12 18:09:00.000000000,0.2,0.5
2699,ST-014,2023-02-12 11:36:00,2023-02-12 14:12:28.533869946,2.61,13.76
2700,ST-002,2023-02-12 13:22:00,2023-02-12 15:56:37.400470872,2.58,16.93
2701,ST-004,2023-02-12 11:52:00,2023-02-12 13:15:09.502983641,1.39,3.0
2702,ST-003,2023-02-12 13:12:00,2023-02-12 15:01:59.949711437,1.83,
2703,ST-001,2023-02-12 11:24:00,2023-02-12 12:22:57.596112670,0.98,3.55
2704,ST-006,2023-02-12 09:13:00,2023-02-12 11:54:09.799827237,2.69,12.54
2705,ST-005,2023-02-12 12:25:00,2023-02-12 17:30:25.254500211,5.09,28.76
2706,ST-002,2023-02-12 09:52:00,2023-02-12 11:05:43.377843394,1.23,8.58
2707,ST-013,2023-02-12 13:04:00,2023-02-12 17:57:46.898879773,4.9,21.51
2708,ST-003,2023-02-12 15:39:00,2023-02-12 17:26:38.901040673,1.79,11.07
2709,ST-002,2023-02-12 18:18:00,2023-02-12 20:05:42.211830296,1.8,6.46
2710,ST-008,2023-02-12 09:52:00,2023-02-12 11:51:16.378127540,1.99,1.45
2711,ST-015,2023-02-12 10:40:00,2023-02-12 14:06:52.847946003,3.45,16.44
2712,ST-011,2023-02-12 11:40:00,2023-02-12 13:53:06.450073589,2.22,14.22
2713,ST-009,2023-02-12 10:05:00,2023-02-12 11:13:44.516465013,1.15,0.59
2714,ST-004,2023-02-12 13:10:00,2023-02-12 17:12:21.531204248,4.04,20.9
2715,ST-001,2023-02-12 12:21:00,2023-02-12 14:32:14.512284400,2.19,5.72
2716,ST-012,2023-02-12 13:25:00,2023-02-12 16:41:53.470437646,3.28,11.02
2717,ST-001,2023-02-12 13:26:00,2023-02-12 16:06:00.631372340,2.67,9.68
2718,ST-005,2023-02-12 21:40:00,2023-02-12 22:50:03.313806394,1.17,7.3
2719,ST-003,2023-02-12 15:21:00,2023-02-12 15:36:20.932056539,0.26,0.5
2720,ST-015,2023-02-12 12:14:00,2023-02-12 15:44:23.588776949,3.51,9.86
2721,ST-006,2023-02-12 10:46:00,2023-02-12 15:09:50.130314326,4.4,20.64
2722,ST-006,2023-02-12 11:28:00,2023-02-12 15:50:02.370309825,4.37,21.36
2723,ST-006,2023-02-12 11:43:00,2023-02-12 13:56:04.328478876,2.22,8.14
2724,ST-008,2023-02-12 10:07:00,2023-02-12 14:17:01.341001338,4.17,17.19
2725,ST-010,2023-02-12 13:08:00,2023-02-12 18:17:42.370825156,5.16,22.74
2726,ST-013,2023-02-12 10:12:00,2023-02-12 12:23:19.395194629,2.19,9.67
2727,ST-008,2023-02-12 12:11:00,2023-02-12 15:44:56.380042713,3.57,13.29
2728,ST-013,2023-02-13 09:55:00,2023-02-13 13:43:52.187584096,3.81,17.0
2729,ST-001,2023-02-13 04:53:00,2023-02-13 06:56:05.994250501,2.05,10.14
2730,ST-006,2023-02-13 15:42:00,2023-02-13 19:33:05.254121282,3.85,13.32
2731,ST-006,2023-02-13 17:30:00,2023-02-13 18:56:04.991062272,1.43,9.21
2732,ST-013,2023-02-13 14:35:00,2023-02-13 16:41:20.004659412,2.11,6.31
2733,ST-004,2023-02-13 15:51:00,2023-02-13 18:45:31.461658597,2.91,11.56
2734,ST-006,2023-02-13 13:30:00,2023-02-13 16:28:47.462958049,2.98,15.31
2735,ST-012,2023-02-13 07:39:00,2023-02-13 10:15:04.093277501,2.6,6.2
2736,ST-001,2023-02-13 10:01:00,2023-02-13 13:06:24.352190311,3.09,19.54
2737,ST-014,2023-02-13 22:44:00,2023-02-14 00:57:13.115312605,2.22,10.81
2738,ST-006,2023-02-13 16:07:00,2023-02-13 18:39:59.161357039,2.55,11.03
2739,ST-012,2023-02-13 13:48:00,2023-02-13 17:18:53.978358887,3.51,14.76
2740,ST-011,2023-02-13 17:18:00,2023-02-13 19:01:50.467946559,1.73,12.4
2741,ST-006,2023-02-13 13:53:00,2023-02-13 16:30:07.598881643,2.62,11.73
2742,ST-008,2023-02-13 12:22:00,2023-02-13 13:13:47.751242418,0.86,8.68
2743,ST-003,2023-02-13 16:05:00,2023-02-13 18:17:49.820670696,2.21,6.72
2744,ST-004,2023-02-13 20:40:00,2023-02-13 22:20:09.707290233,1.67,0.5
2745,ST-009,2023-02-13 19:03:00,2023-02-13 23:32:27.811768559,4.49,22.88
2746,ST-014,2023-02-13 13:26:00,2023-02-13 13:38:00.000000000,0.2,0.96
2747,ST-002,2023-02-13 12:47:00,2023-02-13 15:03:58.787967044,2.28,7.15
2748,ST-003,2023-02-13 20:27:00,2023-02-14 01:11:57.176317882,4.75,20.89
2749,ST-014,2023-02-13 09:31:00,2023-02-13 12:47:15.923351738,3.27,19.67
2750,ST-012,2023-02-13 14:11:00,2023-02-13 17:19:48.576088226,3.15,15.43
2751,ST-014,2023-02-13 21:21:00,2023-02-13 23:34:11.350511590,2.22,11.79
2752,ST-011,2023-02-13 10:52:00,2023-02-13 13:41:29.917157725,2.82,14.44
2753,ST-006,2023-02-13 09:08:00,2023-02-13 11:04:37.418035823,1.94,7.18
2754,ST-006,2023-02-13 14:11:00,2023-02-13 17:11:06.244255986,3.0,16.15
2755,ST-001,2023-02-13 10:12:00,2023-02-13 14:33:55.740032342,4.37,18.71
2756,ST-008,2023-02-13 12:07:00,2023-02-13 15:58:34.693136877,3.86,20.5
2757,ST-004,2023-02-13 13:36:00,2023-02-13 15:03:11.076577247,1.45,12.17
2758,ST-012,2023-02-13 11:17:00,2023-02-13 15:29:30.897418799,4.21,16.91
2759,ST-002,2023-02-13 18:13:00,2023-02-13 19:36:39.194426337,1.39,7.88
2760,ST-010,2023-02-13 23:33:00,2023-02-14 01:09:33.259171821,1.61,11.38
2761,ST-011,2023-02-13 08:52:00,2023-02-13 11:13:21.655426315,2.36,10.37
2762,ST-007,2023-02-13 14:59:00,2023-02-13 18:37:57.735983753,3.65,16.77
2763,ST-004,2023-02-13 12:34:00,2023-02-13 15:03:40.372698652,2.49,11.63
2764,ST-003,2023-02-13 14:13:00,2023-02-13 15:02:00.350564319,0.82,1.91
2765,ST-007,2023-02-13 17:10:00,2023-02-13 21:13:26.696627437,4.06,23.18
2766,ST-001,2023-02-13 16:00:00,2023-02-13 16:45:16.726171379,0.75,4.61
2767,ST-007,2023-02-13 12:20:00,2023-02-13 18:28:08.901839927,6.14,27.91
2768,ST-003,2023-02-13 14:20:00,2023-02-13 16:12:46.235193933,1.88,5.39
2769,ST-014,2023-02-13 17:57:00,2023-02-13 20:51:52.718219981,2.91,11.65
2770,ST-015,2023-02-13 19:24:00,2023-02-13 22:16:04.414962710,2.87,3.37
2771,ST-008,2023-02-13 13:28:00,2023-02-13 16:22:43.354104774,2.91,16.07
2772,ST-005,2023-02-13 15:10:00,2023-02-13 17:09:29.514620983,1.99,5.07
2773,ST-013,2023-02-13 18:30:00,2023-02-13 20:13:21.492947784,1.72,5.4
2774,ST-005,2023-02-13 11:58:00,2023-02-13 13:58:26.381172235,2.01,7.71
2775,ST-007,2023-02-13 06:08:00,2023-02-13 07:59:10.050713820,1.85,8.84
2776,ST-008,2023-02-13 17:55:00,2023-02-13 22:37:26.174399881,4.71,25.25
2777,ST-015,2023-02-13 12:27:00,2023-02-13 14:12:08.341617786,1.75,7.76
2778,ST-011,2023-02-13 16:55:00,2023-02-13 20:09:51.730368788,3.25,13.93
2779,ST-009,2023-02-13 18:48:00,2023-02-13 22:21:22.292859171,3.56,15.55
2780,ST-005,2023-02-13 09:57:00,2023-02-13 11:37:57.139866081,1.68,8.17
2781,ST-002,2023-02-13 07:18:00,2023-02-13 09:11:42.741131869,1.9,9.07
2782,ST-008,2023-02-13 14:11:00,2023-02-13 16:18:51.909783240,2.13,7.21
2783,ST-012,2023-02-13 14:15:00,2023-02-13 15:43:54.355090353,1.48,5.79
2784,ST-007,2023-02-13 09:17:00,2023-02-13 09:47:38.490449368,0.51,0.5
2785,ST-013,2023-02-13 07:25:00,2023-02-13 09:29:57.841412838,2.08,14.16
2786,ST-005,2023-02-13 11:42:00,2023-02-13 16:45:31.555674452,5.06,23.48
2787,ST-015,2023-02-13 12:34:00,2023-02-13 15:34:54.846036258,3.02,18.35
2788,ST-014,2023-02-13 09:24:00,2023-02-13 10:14:43.546274389,0.85,4.03
2789,ST-002,2023-02-13 11:11:00,2023-02-13 12:35:34.487534403,1.41,9.42
2790,ST-003,2023-02-13 14:33:00,2023-02-13 15:07:30.322552705,0.58,2.92
2791,ST-012,2023-02-13 11:48:00,2023-02-13 16:57:12.395120786,5.15,25.47
2792,ST-009,2023-02-13 23:39:00,2023-02-14 01:03:06.445337587,1.4,9.66
2793,ST-005,2023-02-13 12:50:00,2023-02-13 13:42:57.548279219,0.88,4.66
2794,ST-010,2023-02-13 11:07:00,2023-02-13 14:55:37.686348545,3.81,15.06
2795,ST-004,2023-02-13 16:30:00,2023-02-13 17:13:12.484377568,0.72,0.92
2796,ST-005,2023-02-13 15:45:00,2023-02-13 19:57:19.747148781,4.21,17.86
2797,ST-009,2023-02-13 09:16:00,2023-02-13 12:09:45.531278204,2.9,11.85
2798,ST-007,2023-02-13 12:47:00,2023-02-13 15:56:43.033228230,3.16,12.22
2799,ST-006,2023-02-13 14:50:00,2023-02-13 15:02:00.000000000,0.2,0.5
2800,ST-010,2023-02-13 12:44:00,2023-02-13 16:40:38.075523432,3.94,16.03
2801,ST-001,2023-02-13 12:53:00,2023-02-13 14:40:07.991109031,1.79,6.65
2802,ST-010,2023-02-14 11:17:00,2023-02-14 12:34:16.118849567,1.29,2.21
2803,ST-005,2023-02-14 14:45:00,2023-02-14 15:32:10.363298853,0.79,5.74
2804,ST-001,2023-02-14 16:04:00,2023-02-14 18:55:35.520846079,2.86,14.49
2805,ST-015,2023-02-14 11:51:00,2023-02-14 13:05:42.612716157,1.25,0.88
2806,ST-008,2023-02-14 20:37:00,2023-02-14 22:00:25.729114844,1.39,3.94
2807,ST-012,2023-02-14 17:31:00,2023-02-14 18:28:18.854502565,0.96,0.5
2808,ST-001,2023-02-14 14:44:00,2023-02-14 17:46:43.065481568,3.05,12.78
2809,ST-015,2023-02-14 06:10:00,2023-02-14 07:39:27.223151163,1.49,6.88
2810,ST-008,2023-02-14 11:59:00,2023-02-14 14:02:46.809920155,2.06,8.17
2811,ST-011,2023-02-14 09:31:00,2023-02-14 09:49:48.822406829,0.31,1.81
2812,ST-004,2023-02-14 07:18:00,2023-02-14 09:52:30.144343441,2.58,10.45
2813,ST-013,2023-02-14 04:16:00,2023-02-14 07:35:09.555653170,3.32,10.91
2814,ST-015,2023-02-14 09:15:00,2023-02-14 11:17:00.701444192,2.03,12.4
2815,ST-007,2023-02-14 17:13:00,2023-02-14 20:06:47.265336765,2.9,13.93
2816,ST-015,2023-02-14 11:51:00,2023-02-14 14:04:48.393414414,2.23,13.48
2817,ST-013,2023-02-14 14:04:00,2023-02-14 16:50:15.271722126,2.77,15.67
2818,ST-008,2023-02-14 14:34:00,2023-02-14 18:03:36.039618354,3.49,10.26
2819,ST-001,2023-02-14 03:06:00,2023-02-14 06:32:35.455092576,3.44,17.17
2820,ST-010,2023-02-14 10:48:00,2023-02-14 12:37:25.474119450,1.82,7.66
2821,ST-011,2023-02-14 19:50:00,2023-02-14 23:17:09.252676114,3.45,16.18
2822,ST-010,2023-02-14 11:20:00,2023-02-14 13:21:51.132588316,2.03,8.55
2823,ST-001,2023-02-14 12:51:00,2023-02-14 14:00:32.797250853,1.16,8.18
2824,ST-010,2023-02-14 18:25:00,2023-02-14 18:57:41.498291410,0.54,8.1
2825,ST-014,2023-02-14 08:35:00,2023-02-14 10:20:18.050917551,1.76,11.65
2826,ST-007,2023-02-14 12:11:00,2023-02-14 13:43:55.849482332,1.55,2.69
2827,ST-011,2023-02-14 16:43:00,2023-02-14 20:50:22.585629038,4.12,19.33
2828,ST-003,2023-02-14 08:59:00,2023-02-14 12:02:28.244041257,3.06,12.35
2829,ST-013,2023-02-14 08:04:00,2023-02-14 11:42:13.586931230,3.64,17.37
2830,ST-009,2023-02-14 10:33:00,2023-02-14 13:15:41.563118447,2.71,7.92
2831,ST-014,2023-02-14 02:22:00,2023-02-14 02:59:05.738278938,0.62,1.75
2832,ST-009,2023-02-14 05:13:00,2023-02-14 06:13:27.731840227,1.01,5.08
2833,ST-004,2023-02-14 13:14:00,2023-02-14 16:34:33.252801953,3.34,13.69
2834,ST-014,2023-02-14 13:16:00,2023-02-14 14:58:36.189832495,1.71,9.7
2835,ST-012,2023-02-14 16:05:00,2023-02-14 18:37:49.832213147,2.55,10.56
2836,ST-015,2023-02-14 09:59:00,2023-02-14 13:55:18.174363935,3.94,16.7
2837,ST-002,2023-02-14 09:23:00,2023-02-14 11:50:54.483971506,2.47,6.73
2838,ST-005,2023-02-14 14:31:00,2023-02-14 17:24:05.055621439,2.88,9.98
2839,ST-008,2023-02-14 15:08:00,2023-02-14 17:22:46.589588398,2.25,9.02
2840,ST-009,2023-02-14 09:14:00,2023-02-14 13:01:47.407782144,3.8,13.24
2841,ST-015,2023-02-14 15:40:00,2023-02-14 17:33:15.222530153,1.89,4.65
2842,ST-015,2023-02-14 10:58:00,2023-02-14 14:05:53.264559154,3.13,10.55
2843,ST-001,2023-02-14 07:30:00,2023-02-14 09:43:09.603010110,2.22,6.32
2844,ST-012,2023-02-14 10:30:00,2023-02-14 11:34:17.618291453,1.07,2.74
2845,ST-005,2023-02-14 07:58:00,2023-02-14 11:45:57.461965250,3.8,15.64
2846,ST-003,2023-02-14 10:36:00,2023-02-14 14:11:51.554603694,3.6,13.55
2847,ST-006,2023-02-14 09:20:00,2023-02-14 12:26:14.722801127,3.1,16.77
2848,ST-012,2023-02-14 07:31:00,2023-02-14 08:53:08.535747698,1.37,9.53
2849,ST-004,2023-02-14 16:35:00,2023-02-14 18:34:01.170001759,1.98,9.15
2850,ST-006,2023-02-14 10:59:00,2023-02-14 12:25:58.676436500,1.45,7.06
2851,ST-013,2023-02-14 14:23:00,2023-02-14 16:17:40.942786639,1.91,5.62
2852,ST-010,2023-02-14 08:53:00,2023-02-14 12:40:38.785314145,3.79,16.35
2853,ST-002,2023-02-14 14:28:00,2023-02-14 16:52:30.105362454,2.41,5.62
2854,ST-006,2023-02-14 17:17:00,2023-02-14 19:53:02.380382688,2.6,6.4
2855,ST-015,2023-02-14 10:24:00,2023-02-14 11:51:02.160205162,1.45,2.95
2856,ST-002,2023-02-14 05:50:00,2023-02-14 07:19:41.861438421,1.49,6.94
2857,ST-005,2023-02-14 15:35:00,2023-02-14 17:04:05.173660898,1.48,11.12
2858,ST-003,2023-02-14 14:11:00,2023-02-14 17:16:07.229669649,3.09,10.93
2859,ST-015,2023-02-14 10:43:00,2023-02-14 14:03:03.015286877,3.33,9.15
2860,ST-015,2023-02-14 11:23:00,2023-02-14 15:15:46.720342420,3.88,16.94
2861,ST-001,2023-02-14 15:07:00,2023-02-14 17:27:49.163456911,2.35,12.69
2862,ST-006,2023-02-14 14:27:00,2023-02-14 14:39:00.000000000,0.2,0.5
2863,ST-015,2023-02-14 07:05:00,2023-02-14 10:38:32.232168284,3.56,17.78
2864,ST-013,2023-02-14 05:18:00,2023-02-14 07:07:02.297576864,1.82,14.23
2865,ST-001,2023-02-14 09:05:00,2023-02-14 10:23:10.443987461,1.3,9.38
2866,ST-007,2023-02-14 10:02:00,2023-02-14 14:13:46.207754283,4.2,20.2
2867,ST-008,2023-02-14 08:42:00,2023-02-14 12:35:23.294248281,3.89,17.17
2868,ST-005,2023-02-14 05:57:00,2023-02-14 07:06:38.712750337,1.16,1.39
2869,ST-014,2023-02-14 08:21:00,2023-02-14 09:44:49.571973698,1.4,4.76
2870,ST-013,2023-02-14 11:59:00,2023-02-14 14:16:56.076700944,2.3,11.64
2871,ST-015,2023-02-14 14:17:00,2023-02-14 17:07:12.256268431,2.84,12.85
2872,ST-001,2023-02-14 16:51:00,2023-02-14 18:03:06.961026066,1.2,6.4
2873,ST-007,2023-02-14 14:40:00,2023-02-14 15:30:59.190358092,0.85,0.5
2874,ST-005,2023-02-14 16:17:00,2023-02-14 19:23:11.423586613,3.1,16.22
2875,ST-008,2023-02-14 13:04:00,2023-02-14 14:57:44.045055203,1.9,10.78
2876,ST-007,2023-02-14 12:35:00,2023-02-14 14:56:34.879499516,2.36,15.16
2877,ST-004,2023-02-15 14:30:00,2023-02-15 16:52:57.476974278,2.38,8.02
2878,ST-009,2023-02-15 12:01:00,2023-02-15 16:43:38.518947969,4.71,23.09
2879,ST-001,2023-02-15 15:56:00,2023-02-15 18:48:09.980406037,2.87,16.55
2880,ST-001,2023-02-15 13:41:00,2023-02-15 16:03:51.915435920,2.38,10.65
2881,ST-010,2023-02-15 15:19:00,2023-02-15 18:19:05.605671669,3.0,17.06
2882,ST-015,2023-02-15 11:37:00,2023-02-15 15:03:49.751712718,3.45,12.78
2883,ST-015,2023-02-15 17:44:00,2023-02-15 21:44:31.444852900,4.01,
2884,ST-008,2023-02-15 13:17:00,2023-02-15 16:14:21.897626742,2.96,11.33
2885,ST-014,2023-02-15 15:44:00,2023-02-15 17:09:45.596833008,1.43,11.94
2886,ST-002,2023-02-15 08:31:00,2023-02-15 10:01:13.302189731,1.5,11.08
2887,ST-013,2023-02-15 17:27:00,2023-02-15 21:31:59.413361896,4.08,21.62
2888,ST-015,2023-02-15 14:43:00,2023-02-15 17:51:52.209000138,3.15,16.06
2889,ST-015,2023-02-15 15:27:00,2023-02-15 19:42:01.224780323,4.25,18.08
2890,ST-006,2023-02-15 14:39:00,2023-02-15 16:22:13.479382236,1.72,3.62
2891,ST-011,2023-02-15 11:10:00,2023-02-15 13:41:19.697860071,2.52,9.27
2892,ST-014,2023-02-15 16:34:00,2023-02-15 18:46:40.005182216,2.21,6.19
2893,ST-014,2023-02-15 15:31:00,2023-02-15 18:14:34.906241624,2.73,12.32
2894,ST-010,2023-02-15 16:54:00,2023-02-15 19:20:59.168238439,2.45,12.13
2895,ST-007,2023-02-15 23:27:00,2023-02-16 01:36:33.727740553,2.16,10.11
2896,ST-004,2023-02-15 11:10:00,2023-02-15 13:40:33.803111157,2.51,11.03
2897,ST-004,2023-02-15 14:22:00,2023-02-15 14:53:15.361658722,0.52,7.55
2898,ST-012,2023-02-15 15:13:00,2023-02-15 15:37:57.706074288,0.42,0.5
2899,ST-007,2023-02-15 23:57:00,2023-02-16 03:53:01.071449046,3.93,20.42
2900,ST-013,2023-02-15 09:21:00,2023-02-15 13:02:39.152039425,3.69,
2901,ST-015,2023-02-15 07:02:00,2023-02-15 10:42:15.121832886,3.67,15.98
2902,ST-010,2023-02-15 12:30:00,2023-02-15 13:38:56.904542023,1.15,3.04
2903,ST-003,2023-02-15 07:02:00,2023-02-15 08:55:41.812388302,1.89,5.09
2904,ST-007,2023-02-15 15:35:00,2023-02-15 16:31:51.478990195,0.95,3.28
2905,ST-012,2023-02-15 09:58:00,2023-02-15 12:58:43.075372874,3.01,13.57
2906,ST-004,2023-02-15 14:29:00,2023-02-15 16:27:56.803535369,1.98,8.92
2907,ST-011,2023-02-15 12:15:00,2023-02-15 13:10:01.438513000,0.92,7.76
2908,ST-011,2023-02-15 08:25:00,2023-02-15 10:33:20.865268966,2.14,8.74
2909,ST-007,2023-02-15 05:42:00,2023-02-15 07:23:43.039743738,1.7,6.39
2910,ST-001,2023-02-15 13:36:00,2023-02-15 17:29:43.539230326,3.9,19.67
2911,ST-003,2023-02-15 05:16:00,2023-02-15 08:37:31.834111647,3.36,15.22
2912,ST-010,2023-02-15 20:40:00,2023-02-15 22:10:36.813760427,1.51,
2913,ST-015,2023-02-15 14:41:00,2023-02-15 17:12:56.319895551,2.53,7.5
2914,ST-015,2023-02-15 11:20:00,2023-02-15 12:20:16.871026110,1.0,5.98
2915,ST-002,2023-02-15 10:50:00,2023-02-15 12:25:24.245939372,1.59,7.79
2916,ST-008,2023-02-15 13:38:00,2023-02-15 16:20:58.159197241,2.72,11.73
2917,ST-014,2023-02-15 07:59:00,2023-02-15 09:14:36.875879461,1.26,3.35
2918,ST-010,2023-02-15 21:27:00,2023-02-15 22:19:53.027095799,0.88,2.62
2919,ST-006,2023-02-15 11:37:00,2023-02-15 15:24:19.548419011,3.79,15.75
2920,ST-008,2023-02-15 16:26:00,2023-02-15 21:06:22.274383807,4.67,24.78
2921,ST-007,2023-02-15 11:59:00,2023-02-15 14:19:09.655220648,2.34,10.13
2922,ST-002,2023-02-15 13:07:00,2023-02-15 14:35:59.456146017,1.48,9.34
2923,ST-006,2023-02-15 12:10:00,2023-02-15 13:08:28.651973264,0.97,4.48
2924,ST-007,2023-02-15 10:06:00,2023-02-15 11:55:27.417908009,1.82,8.89
2925,ST-003,2023-02-15 15:19:00,2023-02-15 19:33:17.096953785,4.24,20.58
2926,ST-001,2023-02-15 20:19:00,2023-02-15 21:56:18.464884454,1.62,4.74
2927,ST-015,2023-02-15 12:28:00,2023-02-15 15:13:51.928557726,2.76,11.42
2928,ST-004,2023-02-15 19:14:00,2023-02-15 20:24:48.599988297,1.18,7.25
2929,ST-009,2023-02-15 06:18:00,2023-02-15 07:48:11.028974427,1.5,4.63
2930,ST-014,2023-02-15 11:40:00,2023-02-15 14:03:50.252035441,2.4,6.18
2931,ST-011,2023-02-15 13:21:00,2023-02-15 16:26:55.683876322,3.1,12.01
2932,ST-014,2023-02-15 20:24:00,2023-02-15 20:36:00.000000000,0.2,1.72
2933,ST-010,2023-02-15 11:21:00,2023-02-15 13:05:03.431899648,1.73,4.67
2934,ST-007,2023-02-15 02:15:00,2023-02-15 04:22:17.089758111,2.12,9.06
2935,ST-002,2023-02-15 19:27:00,2023-02-15 21:14:11.939820875,1.79,7.15
2936,ST-009,2023-02-15 12:03:00,2023-02-15 16:07:11.182483946,4.07,25.33
2937,ST-001,2023-02-15 17:54:00,2023-02-15 22:27:34.966719980,4.56,20.81
2938,ST-006,2023-02-15 16:26:00,2023-02-15 19:06:22.025392225,2.67,12.81
2939,ST-009,2023-02-15 14:36:00,2023-02-15 15:14:51.010711672,0.65,0.5
2940,ST-015,2023-02-15 08:30:00,2023-02-15 10:59:29.268594369,2.49,11.38
2941,ST-003,2023-02-15 09:09:00,2023-02-15 12:43:42.307892318,3.58,15.48
2942,ST-005,2023-02-15 08:31:00,2023-02-15 10:48:09.624954641,2.29,13.35
2943,ST-011,2023-02-15 09:48:00,2023-02-15 11:38:43.188616716,1.85,5.15
2944,ST-002,2023-02-15 07:42:00,2023-02-15 10:02:03.080231195,2.33,12.17
2945,ST-009,2023-02-15 12:42:00,2023-02-15 14:56:07.446879032,2.24,13.0
2946,ST-003,2023-02-15 10:26:00,2023-02-15 11:55:05.188725776,1.48,3.12
2947,ST-012,2023-02-15 12:54:00,2023-02-15 15:27:56.778594436,2.57,15.11
2948,ST-001,2023-02-15 06:44:00,2023-02-15 10:00:38.645787772,3.28,15.1
2949,ST-004,2023-02-15 14:26:00,2023-02-15 14:51:42.024423846,0.43,6.27
2950,ST-015,2023-02-15 09:38:00,2023-02-15 11:25:51.027841739,1.8,2.8
2951,ST-001,2023-02-16 07:33:00,2023-02-16 10:58:55.353649626,3.43,18.93
2952,ST-003,2023-02-16 11:07:00,2023-02-16 14:08:19.133481209,3.02,13.24
2953,ST-004,2023-02-16 10:19:00,2023-02-16 12:27:39.396450848,2.14,10.18
2954,ST-003,2023-02-16 13:37:00,2023-02-16 14:17:12.743112213,0.67,4.94
2955,ST-002,2023-02-16 23:30:00,2023-02-17 01:32:05.419520837,2.03,
2956,ST-006,2023-02-16 13:29:00,2023-02-16 15:54:07.836070327,2.42,7.68
2957,ST-003,2023-02-16 08:51:00,2023-02-16 11:51:45.162360783,3.01,11.83
2958,ST-014,2023-02-16 07:25:00,2023-02-16 11:31:42.309597890,4.11,17.26
2959,ST-002,2023-02-16 18:41:00,2023-02-16 20:34:42.128967678,1.9,9.34
2960,ST-012,2023-02-16 14:27:00,2023-02-16 14:39:00.000000000,0.2,2.97
2961,ST-015,2023-02-16 11:37:00,2023-02-16 13:59:08.796220427,2.37,5.59
2962,ST-011,2023-02-16 07:04:00,2023-02-16 09:13:25.172454715,2.16,9.96
2963,ST-011,2023-02-16 09:56:00,2023-02-16 14:10:30.857446374,4.24,21.5
2964,ST-003,2023-02-16 08:39:00,2023-02-16 09:25:02.714092764,0.77,4.19
2965,ST-002,2023-02-16 17:10:00,2023-02-16 18:51:04.457055141,1.68,4.71
2966,ST-003,2023-02-16 10:31:00,2023-02-16 13:01:36.935971353,2.51,14.0
2967,ST-011,2023-02-16 13:45:00,2023-02-16 16:29:46.233782484,2.75,7.0
2968,ST-001,2023-02-16 13:09:00,2023-02-16 16:43:17.316452568,3.57,17.53
2969,ST-011,2023-02-16 17:46:00,2023-02-16 19:54:55.835386313,2.15,10.2
2970,ST-007,2023-02-16 14:53:00,2023-02-16 16:55:53.564139004,2.05,13.95
2971,ST-010,2023-02-16 16:06:00,2023-02-16 20:26:58.401525468,4.35,14.52
2972,ST-002,2023-02-16 11:58:00,2023-02-16 14:30:58.117769918,2.55,10.62
2973,ST-012,2023-02-16 17:43:00,2023-02-16 22:48:06.136368101,5.09,26.22
2974,ST-013,2023-02-16 13:59:00,2023-02-16 15:28:18.251358458,1.49,6.77
2975,ST-012,2023-02-16 11:50:00,2023-02-16 13:47:14.584689400,1.95,11.92
2976,ST-014,2023-02-16 09:19:00,2023-02-16 11:30:10.386470814,2.19,8.11
2977,ST-009,2023-02-16 17:22:00,2023-02-16 18:54:06.601108726,1.54,10.02
2978,ST-001,2023-02-16 22:37:00,2023-02-17 01:29:57.349420482,2.88,12.39
